Ngay,Lo_1_San_Luong,Lo_1_Bot_Song,Lo_1_MNBS1_chuyen_qua_MNBS2,Lo_1_Than,Lo_1_Chat_Dot,Lo_1_Carbon,Lo_2_San_Luong,Lo_2_Bot_Song,Lo_2_Than,Lo_2_Chat_Dot,Lo_2_Carbon,Ton_Kho_Bot_Song,Ton_Kho_Than,Ton_Kho_Chat_Dot,Ton_Kho_Carbon
3/13/2023,2705,4276,0,454.7447174,0,0,4106,6363,483.0614345,151.5,0,31096,13869.83385,138.4,0
3/14/2023,2707,4279,0,464.4321688,0,0,4102,6357,484.1979031,153.5,0,31708,12921.20378,34.9,0
3/15/2023,2670,4220,0,457.39,0,0,4152,6435,615.94,0,0,34021,13117.87378,173.252,0
3/16/2023,2662,4208,0,455.13,0,0,4302,6667,520.84,141.9,0,31948,13071.90378,97.352,0
3/17/2023,2655,4197,0,455.5192658,0,0,4305,6672,517.297364,149,0,30165,12099.08715,98.352,0
3/18/2023,2665,4213,0,455.5538916,0,0,4305,6672,519.7564773,146.5,0,30234,12453.77678,1.852,0
3/19/2023,2654,4195,0,453.69,0,0,4301,6665,518.12,149,0,32345,12511.96678,12.852,0
3/20/2023,2632,4160,0,450.33,0,0,4305,6672,565.18,89.4,0,28167,11496.45678,5.452,0
3/21/2023,2652,4192,0,453.61,0,0,4250,6586,623.7,0,0,28832,10419.14678,70.452,0
3/22/2023,2662,4208,0,455.96,0,0,4277,6628,540.22,114.8,0,25469,9422.966777,105.652,0
3/23/2023,2672,4224,0,458.79,0,0,4275,6625,512.86,151.3,0,27521,8451.316777,79.352,0
3/24/2023,2704,4274,0,461.49,0,0,4256,6596,510.3,149,0,29004,7479.526777,40.352,0
3/25/2023,2675,4228,0,456.76,0,0,4267,6613,557.76,93,0,26418,6465.006777,57.352,0
3/26/2023,2705,4276,0,461.78,0,0,4302,6667,518.6,148.8,0,27341,5484.626777,33.552,0
3/27/2023,2703,4273,0,462.95,0,0,4304,6670,538.06,124,0,29036,6893.616777,5.552,0
3/28/2023,2670,4220,0,455.29,0,0,4306,6673,630.84,0,0,31082,5934.576777,107.186,0
3/29/2023,2703,4273,0,463.1,0,0,4309,6678,564.2134105,83.8,0,28971,6037.263367,123.386,0
3/30/2023,2682,4239,0,458.25,0,0,4302,6667,504.45,151.2,0,27000,6504.023367,122.186,0
3/31/2023,2674,4227,0,456.87,0,0,4305,6672,506.97,148.9,0,29586,3022.03,70.605,0
4/1/2023,2754,4353,0,469.9306418,0,0,4308,6676,518.02,151.2,0,30867,9764.719358,36.405,0
4/2/2023,2802,4429,0,477.54,0,0,4304,6670,518.82,148.9,0,32664,10168.35936,19.505,0
4/3/2023,2835,4481,0,484.16,0,0,4308,6676,570.6,83.8,0,29589,11513.59936,7.705,0
4/4/2023,2865,4529,0,488.97,0,0,4310,6679,537.36,127.6,0,31110,10487.26936,3.105,0
4/5/2023,2885,4560,0,491.71,0,0,4010,6215,596.38,0,0,29220,9399.179358,83.105,0
4/6/2023,2890,4568,0,491.5,0,0,4310,6679,635.16,0,0,30724,8272.519358,169.105,0
4/7/2023,2892,4571,0,495.74,0,0,4304,6670,589.26,63,0,27649,8287.519358,182.105,0
4/8/2023,2878,4549,0,489.59,0,0,4306,6673,522.22,146.5,0,29181,8375.709358,101.605,0
4/9/2023,2890,4568,0,490.79,0,0,4308,6676,521.9,146.6,0,28469,8663.019358,29.005,0
4/10/2023,2885,4560,0,490.87,0,0,4305,6672,632,0,0,30064,7540.149358,103.005,0
4/11/2023,2888,4565,0,491.68,0,0,4262,6605,613.98,0,0,30377,6434.489358,115.005,0
4/12/2023,2892,4571,0,491.76,0,0,4284,6639,536.57,104.5,0,32113,6566.159358,90.505,0
4/13/2023,2902,4587,0,492.85,0,0,4275,6625,578.9,60.5,0,30012,5494.409358,113.005,0
4/14/2023,2886,4562,0,482.9,0,0,4255,6594,543.1,110,0,31685,4468.409358,98.005,0
4/15/2023,2890,4568,0,482.34,0,0,4302,6667,523.62,139.2,0,31607,6012.449358,31.805,0
4/16/2023,2880,4552,0,490.44,0,0,4304,6670,592,57,0,26257,6880.009358,4.805,0
4/17/2023,2872,4540,0,482.11,0,0,4301,6665,628.98,0,0,27173,7968.919358,47.805,0
4/18/2023,2884,4559,0,485.04,0,0,4304,6670,629.48,0,0,24630,9254.399358,97.805,0
4/19/2023,2887,4563,0,483.31,0,0,4285,6641,623.38,0,0,24319,8147.709358,197.805,0
4/20/2023,2881,4554,0,491.72,0,0,4215,6532,574.38,63.3,0,25252,8181.609358,172.505,0
4/21/2023,2886,4562,0,481.53,0,0,4217,6535,516.86,134.5,0,18964,9483.219358,118.005,0
4/22/2023,2876,4546,0,479.15,0,0,4215,6532,571.92,67.3,0,19110,8432.149358,80.705,0
4/23/2023,2872,4540,0,489.17,0,0,4225,6548,550,93,0,21012,9692.979358,4.705,0
4/24/2023,2874,4543,0,482.86,0,0,4288,6645,612.99,0,0,22679,9747.129358,46.705,0
4/25/2023,2873,4541,0,480.62,0,0,4272,6621,603.01,0,0,23234,11240.34936,121.705,0
4/26/2023,2890,4568,0,486.76,0,0,4285,6641,610.9,0,0,25021,11442.68936,231.705,0
4/27/2023,2892,4571,0,479.84,0,0,4302,6667,557.81,63.3,0,22312,11505.03936,300.405,0
4/28/2023,2902,4587,0,484.07,0,0,4305,6672,498.47,144,0,24021,6567.649358,261.65167,0
4/29/2023,2890,4568,0,489.48,0,0,4309,6678,503.29,146.5,0,25772,5574.879358,115.15167,0
4/30/2023,2885,4560,0,481.3793582,0,0,4310,6679,522.16,113,0,27526,4571.34,2.15167,0
5/1/2023,2880,4552,0,482.14,0,0,4306,6673,607.65,0,0,29315,15632.81,2.15167,0
5/2/2023,2875,4545,0,480.71,0,0,4303,6669,617.22,0,0,27124,14534.88,2.15167,0
5/3/2023,2882,4556,0,483.16,0,0,4305,6672,616.36,0,0,28627,15935.36,107.15167,0
5/4/2023,2874,4543,0,480.88,0,0,4205,6517,613.38,0,0,25610,14841.24,119.15167,0
5/5/2023,2884,4279,280,472.1762973,0,0,4302,6667,626.3386897,0,0,22447,15092.72501,235.15167,0
5/6/2023,2886,4082,480,471.79,0,0,4309,6678,626.08,0,0,24198,16444.85501,292.15167,0
5/7/2023,2882,4076,480,480.81,0,0,4310,6679,553.72,94.6,0,25961,15410.32501,225.55167,0
5/8/2023,2880,4072,480,480.64,0,0,4308,6676,513.66,146.5,0,27724,14416.02501,122.05167,0
5/9/2023,2878,4209,340,480.12,0,0,4305,6672,510.96,148.8,0,26812,14724.94501,71.25167,0
5/10/2023,2885,4080,480,479.46,0,0,4308,6676,510.08,118.8,0,26810,13735.40501,12.45167,0
5/11/2023,2882,4396,160,479.71,0,0,4310,6679,628.18,0,0,23438,13922.26501,67.45167,0
5/12/2023,2905,4112,480,470.46,0,0,4304,6670,614.24,0,0,25146,12837.56501,157.45167,0
5/13/2023,2902,4587,0,471.81,0,0,4308,6676,615.46,0,0,26220,12900.29501,202.45167,0
5/14/2023,2904,4590,0,482.89,0,0,4304,6670,519.08,106.4061,0,27928,14398.32501,96.04557,0
5/15/2023,2906,4594,0,483.76,0,0,4308,6676,512.16,146.5,0,28094,15682.40501,4.54557,0
5/16/2023,2890,4568,0,481.94,0,0,4306,6673,585.42,55,0,29869,14615.04501,4.54557,0
5/17/2023,2885,4560,0,478.65,0,0,4303,6669,624.48,0,0,28164,14911.91501,40.54557,0
5/18/2023,2890,4568,0,480.9,0,0,4308,6676,624.84,0,0,25745,17306.17501,40.54557,0
5/19/2023,2885,4560,0,465.0744711,0,0,4310,6679,624.4,0,0,25236,17516.70054,90.54557,0
5/20/2023,2905,4592,0,481.01,0,0,4307,6675,623.3,0,0,24690,17712.39054,140.54557,0
5/21/2023,2908,4597,0,480.62,0,0,4309,6678,623.64,0,0,26432,18908.13054,157.54557,0
5/22/2023,2905,4592,0,480.45,0,0,4306,6673,622.22,0,0,28183,17805.46054,217.54557,0
5/23/2023,2903,4589,0,480.16,0,0,4302,6667,627.54,0,0,24774,18797.76054,287.45952,0
5/24/2023,2872,4540,0,475.2457571,0,0,4150,6431,523.2511029,106.75,0,23583,18799.26368,310.70952,0
5/25/2023,2880,4552,0,477.8616427,0,0,4304,6670,510.8557587,148.8,0,23392,19110.54628,236.90952,0
5/26/2023,2775,4386,0,461.81,0,0,4035,6253,540.52,67.1,0,20460,19078.21628,244.80952,0
5/27/2023,2725,4307,0,454.15,0,0,4002,6202,519.36,84,0,22990,18104.70628,230.80952,0
5/28/2023,2715,4292,0,452.27,0,0,4005,6207,468.84,146.5,0,23886,18333.59628,169.30952,0
5/29/2023,2710,4284,0,454.68,0,0,4002,6202,467.7,146.7,0,26939,19811.21628,47.48098,0
5/30/2023,2712,3947,340,453.43,0,0,4102,6357,482.08,144,0,25174,18875.70628,17.48098,0
5/31/2023,2685,3764,480,448.2218318,0,0,4104,6360,562.2444487,45.8,0,27616,14206.91,4.43127,0
6/1/2023,2655,3717,480,443.51,0,0,4101,6356,593.82,0,0,28796,19192.35,149.43127,0
6/2/2023,2658,4041,160,436.47,0,0,4085,6331,593.78,0,0,26170,18162.1,281.43127,0
6/3/2023,2652,3712,480,436.31,0,0,4065,6300,538.4,69,0,28698,17187.39,332.43127,0
6/4/2023,2656,3858,340,441.24,0,0,4060,6292,475.53,144,0,27735,17670.62,221.43127,0
6/5/2023,2652,3712,480,442.06,0,0,4078,6320,499.99,119,0,30259,17828.57,194.43127,0
6/6/2023,2659,3983,220,443.89,0,0,4072,6311,548.88,57,0,26109,18135.8,207.43127,0
6/7/2023,2670,4220,0,444.86,0,0,4075,6315,475.1432944,144,0,26940,18565.79671,158.43127,0
6/8/2023,2648,4186,0,441.32,0,0,3909,6058,449.16,146.5,0,29735,18975.31671,81.93127,0
6/9/2023,2642,4176,0,432.6,0,0,3842,5954,504.59,66,0,25733,19338.12671,95.93127,0
6/10/2023,2640,4173,0,431.47,0,0,3832,5939,444.47,139.2,0,26127,18462.18671,4.73127,0
6/11/2023,2655,4197,0,442.84,0,0,3822,5923,466.1744696,110,0,26616,18853.17224,4.73127,0
6/12/2023,4173,0,440.1,0,0,3812,5908,548.81,0,0,0,20564.26224,70731.27,0,0
6/13/2023,4160,0,439.39,0,0,3814,5911,548.92,0,0,0,20625.95224,132731.27,0,0
6/14/2023,4145,0,443.55,0,0,3808,5901,554.59,0,0,0,19627.81224,242731.27,0,0
6/15/2023,4151,0,440.48,0,0,3802,5892,550.12,0,0,0,18637.21224,292731.27,0,0
6/16/2023,2622,4145,0,429.34,0,0,3807,5900,517.79,45,0,28892,18640.08224,347.73127,0
6/17/2023,2628,3674,480,430.06,0,0,3803,5894,434.86,146.5,0,30751,17775.16224,277.23127,0
6/18/2023,2625,3669,480,439.03,0,0,3810,5905,458.1,117,0,33695,18878.03224,230.23127,0
6/19/2023,2620,4141,0,437.68,0,0,3805,5897,500.86,63,0,31231,17939.49224,277.23127,0
6/20/2023,2612,4129,0,436.46,0,0,3808,5901,433.69,149,0,34196,17941.68224,200.23127,0
6/21/2023,2614,4132,0,437.54,0,0,3801,5891,433.9,148.8,0,31934,18210.24224,217.43127,0
6/22/2023,2612,4129,0,436.65,0,0,3808,5901,433.07,149,0,34470,17340.52224,138.43127,0
6/23/2023,2605,3998,120,430.97,0,0,3803,5894,442.83,144,0,30200,17716.72224,79.43127,0
6/24/2023,2609,3644,480,436.45,0,0,3807,5900,551.4,0,0,31941,19148.87224,129.43127,0
6/25/2023,2604,4116,0,438.72,0,0,3803,5894,554.85,0,0,29276,19075.30224,244.43127,0
6/26/2023,2608,3722,400,433.15,0,0,3806,5898,547.07,0,0,26210,19055.08224,309.43127,0
6/27/2023,0,0,0,0,0,0,3809,5903,458.57,111,0,25231,19780.51224,293.43127,0
6/28/2023,0,0,0,0,0,0,3802,5892,430.71,146.5,0,25107,19350.80224,259.93127,0
6/29/2023,0,0,0,0,0,0,3807,5900,432.31,146.5,0,22929,21157.26224,193.43127,0
6/30/2023,0,0,0,0,0,0,4003,6204,529.862236,55,0,24648,17177.78,208.67005,0
7/1/2023,0,0,0,0,0,0,4302,6667,613.29,0,0,25910,22402,308.67005,0
7/2/2023,0,0,0,0,0,0,4315,6687,583.04,45,0,25002,21818.96,308.67005,0
7/3/2023,0,0,0,0,0,0,4309,6678,545.32,93,0,23003,21278.76134,310.83028,0
7/4/2023,0,0,0,0,0,0,4307,6675,503.56,146.5,0,24351,20775.2,238.33028,0
7/5/2023,0,0,0,0,0,0,4301,6665,513.6,131.2,0,24882,20261.6,222.13028,0
7/6/2023,0,0,0,0,0,0,4304,6670,497.89,148.9,0,23305,19763.71,153.23028,0
7/7/2023,0,0,0,0,0,0,4308,6676,502.6735835,144,0,24623,21311.03642,101.23028,0
7/8/2023,0,0,0,0,0,0,4303,6669,499.08,146.5,0,24350,21911.95642,39.73028,0
7/9/2023,0,0,0,0,0,0,4307,6675,536.56,102,0,25317,22475.39642,7.73028,0
7/10/2023,0,0,0,0,0,0,4303,6669,611.79,0,0,23852,21863.60642,83.73028,0
7/11/2023,0,0,0,0,0,0,4308,6676,603.6850765,0,0,22019,21259.92134,171.73028,0
7/12/2023,0,0,0,0,0,0,4307,6675,601.19,0,0,22490,20658.73134,335.73028,0
7/13/2023,0,0,0,0,0,0,4310,6679,542.2,81,0,23619,20116.53134,314.73028,0
7/14/2023,0,0,0,0,0,0,4305,6672,545.62,73.2,0,21767,19570.91134,341.53028,0
7/15/2023,0,0,0,0,0,0,4308,6676,489.58,146.5,0,22067,19081.33134,265.03028,0
7/16/2023,0,0,0,0,0,0,4302,6667,490.95,144,0,23395,18590.38134,206.03028,0
7/17/2023,0,0,0,0,0,0,4305,6672,491.56,146.5,0,23592,18098.82134,134.53028,0
7/18/2023,0,0,0,0,0,0,4307,6675,520.09,108,0,22121,17578.73134,71.53028,0
7/19/2023,0,0,0,0,0,0,4306,6673,494.13,144,0,22729,18434.60134,27.53028,0
7/20/2023,0,0,0,0,0,0,4304,6670,509.15,53,0,23838,19125.45134,54.53028,0
7/21/2023,0,0,0,0,0,0,4090,6338,466.55,144,0,22125,19858.90134,8.53028,0
7/22/2023,0,0,0,0,0,0,3825,5928,527.92,18,0,21732,20430.98134,5.53028,0
7/23/2023,0,0,0,0,0,0,3816,5914,546.387351,0,0,23288,21264.59399,105.53028,0
7/24/2023,0,0,0,0,0,0,3809,5903,545.1418504,0,0,21525,20719.45214,205.53028,0
7/25/2023,0,0,0,0,0,0,3805,5897,509.75,45,0,20746,21259.70214,210.53028,0
7/26/2023,0,0,0,0,0,0,3808,5901,433,144,0,22190,20826.70214,191.53028,0
7/27/2023,0,0,0,0,0,0,3810,5905,434.91,144,0,24210,20391.79214,67.53028,0
7/28/2023,0,0,0,0,0,0,3802,5892,479.01,0,0,22745,20992.78214,152.53028,0
7/29/2023,0,0,0,0,0,0,3806,5898,431.39,146.5,0,24847,20561.39214,36.03028,0
7/30/2023,0,0,0,0,0,0,3808,5901,433.53,68.03028,0,24000,20127.86214,0,0
7/31/2023,0,0,0,0,0,0,3008,4662,399.6421387,28.91182,0,24819,19869.56,0,0
8/1/2023,0,0,0,0,0,0,3812,5908,541.13,0,0,24283,20311.55,42,0
8/2/2023,0,0,0,0,0,0,3815,5912,542.19,0,0,24343,19769.36,100,0
8/3/2023,0,0,0,0,0,0,3805,5897,542.89,0,0,21857,19226.47,115,0
8/4/2023,0,0,0,0,0,0,3808,5901,544.2,0,0,23929,19602.27,180,0
8/5/2023,0,0,0,0,0,0,3804,5895,543.63,0,0,24228,19958.64,222,0
8/6/2023,0,0,0,0,0,0,3807,5900,450.8,118.9,0,24952,19507.84,249.1,0
8/7/2023,0,0,0,0,0,0,3810,5905,429.61,146.5,0,27018,19078.23,184.6,0
8/8/2023,0,0,0,0,0,0,3812,5908,440.65,132,0,25346,18637.58,72.6,0
8/9/2023,0,0,0,0,0,0,3809,5903,433.04,0,0,24396,18204.54,192.6,0
8/10/2023,0,0,0,0,0,0,3808,5901,472.27,41.3,0,26277,17732.27,191.3,0
8/11/2023,0,0,0,0,0,0,3805,5897,428.87,146.5,0,22690,18453.4,44.8,0
8/12/2023,0,0,0,0,0,0,3808,5901,430.56,124.8,0,24761,19272.84,0,0
8/13/2023,0,0,0,0,0,0,3810,5905,463.95,30,0,23918,18808.89,0,0
8/14/2023,0,0,0,0,0,0,3806,5898,542.44,0,0,20331,18266.45,100,0
8/15/2023,0,0,0,0,0,0,3802,5892,539.11,0,0,21306,17727.34,160,0
8/16/2023,0,0,0,0,0,0,3808,5901,489.19,70,0,22664,17238.15,185,0
8/17/2023,0,0,0,0,0,0,3805,5897,454.23,117,0,21226,16783.92,128,0
8/18/2023,0,0,0,0,0,0,3811,5906,431.52,128,0,23294,17452.4,65,0
8/19/2023,0,0,0,0,0,0,3815,5912,429.4,50,0,22335,18223,15,0
8/20/2023,0,0,0,0,0,0,3810,5905,445,124.5,0,24400,17778,5.5,0
8/21/2023,0,0,0,0,0,0,4020,6230,468.44,55.5,0,23030,17309.56,0,0
8/22/2023,0,0,0,0,0,0,4008,6211,500.79,26,0,23810,16808.77,0,0
8/23/2023,0,0,0,0,0,0,4012,0,475.44,101,0,27360,16333.33,0,0
8/24/2023,0,0,0,0,0,0,4008,6211,507.3870017,40,0,29083,15825.943,0,0
8/25/2023,0,0,0,0,0,0,4003,6204,488.76,80,0,20789,17377.183,0,0
8/26/2023,0,0,0,0,0,0,4008,6211,568.6,0,0,22554,19508.583,63,0
8/27/2023,0,0,0,0,0,0,4005,6207,573.81,0,0,23035,18934.773,91,0
8/28/2023,0,0,0,0,0,0,4012,6218,577.65,0,0,24352,18357.123,106,0
8/29/2023,0,0,0,0,0,0,4006,6208,572.47,0,0,26118,17784.653,191,0
8/30/2023,0,0,0,0,0,0,4015,6222,486.74,39.30268,0,24108,19747.913,261.69732,0
8/31/2023,0,0,0,0,0,0,4020,6230,466.5035727,130.67535,0,25851,16203.12,192.0107,0
9/1/2023,0,0,0,0,0,0,4304,6670,511.45,138,0,27156,19957.32,54.0107,0
9/2/2023,0,0,0,0,0,0,4309,6678,582.01,49,0,25540,19375.31,5.0107,0
9/3/2023,0,0,0,0,0,0,4302,6667,613.56,0,0,24732,18761.75,5.0107,0
9/4/2023,0,0,0,0,0,0,4310,6679,615.55,0,0,26024,18146.2,130.0107,0
9/5/2023,0,0,0,0,0,0,4303,6669,612.28,0,0,23855,17533.92,138.0107,0
9/6/2023,0,0,0,0,0,0,4308,6676,614.35,0,0,24238,16919.57,238.0107,0
9/7/2023,0,0,0,0,0,0,4302,6667,613.46,0,0,25251,16306.11,238.0107,0
9/8/2023,0,0,0,0,0,0,4307,6675,504.8,141,0,21440,15801.31,200.0107,0
9/9/2023,0,0,0,0,0,0,4304,6670,540.58,104,0,22626,15260.73,121.0107,0
9/10/2023,0,0,0,0,0,0,4275,6625,522.36,112.7,0,23856,14738.37,58.3107,0
9/11/2023,0,0,0,0,0,0,4282,6636,519.55,0,0,24928,14218.82,133.3107,0
9/12/2023,0,0,0,0,0,0,4302,6667,519.22,122.6,0,25901,13699.6,70.7107,0
9/13/2023,0,0,0,0,0,0,4310,6679,503.55,114,0,26883,13196.05,16.7107,0
9/14/2023,0,0,0,0,0,0,4306,6673,558.91,57.3,0,24427,12637.14,3.4107,0
9/15/2023,0,0,0,0,0,0,4303,6669,618.46,0,0,25543,12918.68,58.4107,0
9/16/2023,0,0,0,0,0,0,4311,6681,622.1,0,0,26627,12296.58,103.4107,0
9/17/2023,0,0,0,0,0,0,4304,6670,612.21,0,0,27739,11684.37,153.4107,0
9/18/2023,0,0,0,0,0,0,4308,6676,620.3862346,0,0,26285,12863.98377,178.4107,0
9/19/2023,0,0,0,0,0,0,4305,6672,617.74,0,0,27406,12246.24377,233.4107,0
9/20/2023,0,0,0,0,0,0,3871,5999,483.06,95.7,0,28093,12863.18377,197.7107,0
9/21/2023,0,0,0,0,0,0,4313,6684,523.34,124.7,0,24098,12339.84377,173.0107,0
9/22/2023,0,0,0,0,0,0,4306,6673,513.34,132,0,25355,14176.50377,116.0107,0
9/23/2023,0,0,0,0,0,0,4308,6676,503.05,64,0,26606,15923.45377,107.0107,0
9/24/2023,0,0,0,0,0,0,4302,6667,496.52,114,0,24423,17626.93377,63.0107,0
9/25/2023,0,0,0,0,0,0,4308,6676,511.64,100,0,23040,18265.29377,8.0107,0
9/26/2023,0,0,0,0,0,0,4302,6667,526.35,78.7,0,18905,17738.94377,4.3107,0
9/27/2023,0,0,0,0,0,0,4279,6631,599.75,0,0,20251,18299.19377,74.3107,0
9/28/2023,0,0,0,0,0,0,4304,6670,602.76,0,0,17052,18896.43377,124.3107,0
9/29/2023,0,0,0,0,0,0,4008,6211,574.26,0,0,16640,16362.68101,179.3107,0
9/30/2023,0,0,0,0,0,0,4305,6672,603.9710123,0,0,17943,15758.71,243.97956,0
10/1/2023,0,0,0,0,0,0,4302,6667,568.96,57,0,19202,20781.23,244.97956,0
10/2/2023,0,0,0,0,0,0,4309,6678,491.92,144,0,20499,20289.31,208.97956,0
10/3/2023,0,0,0,0,0,0,4301,6665,536.05,94.4,0,19508,19753.26,162.57956,0
10/4/2023,0,0,0,0,0,0,4285,6641,498.69,138,0,20480,21234.57,134.57956,0
10/5/2023,0,0,0,0,0,0,4302,6667,506.16,103,0,18176,22578.41,59.57956,0
10/6/2023,0,0,0,0,0,0,4304,6670,495.11,141,0,18661,22070.5,43.57956,0
10/7/2023,0,0,0,0,0,0,4308,6676,516.47,73.1,0,19957,21554.03,25.47956,0
10/8/2023,0,0,0,0,0,0,4275,6625,557.18,51.3,0,21309,22446.85,4.17956,0
10/9/2023,0,0,0,0,0,0,4303,6669,608.03,0,0,20233,21838.82,54.17956,0
10/10/2023,0,0,0,0,0,0,4277,6628,601.43,0,0,21582,21237.39,83.17956,0
10/11/2023,0,0,0,0,0,0,4311,6681,606.59,0,0,22874,20630.8,165.17956,0
10/12/2023,0,0,0,0,0,0,4314,6686,612.1,0,0,23546,20018.7,250.17956,0
10/13/2023,0,0,0,0,0,0,4302,6667,529.67,94,0,24853,21289.03,238.17956,0
10/14/2023,0,0,0,0,0,0,4307,6675,495.44,89.2,0,25987,20793.59,220.97956,0
10/15/2023,0,0,0,0,0,0,4312,6683,499.42,139.2,0,26669,20294.17,91.77956,0
10/16/2023,0,0,0,0,0,0,4309,6678,497.73,79.2,0,25109,19796.44,42.57956,0
10/17/2023,0,0,0,0,0,0,4311,6681,544.33,76.2,0,26207,21252.11,4.37956,0
10/18/2023,0,0,0,0,0,0,4314,6686,602.41,0,0,23700,20649.7,64.37956,0
10/19/2023,0,0,0,0,0,0,4312,6683,600.21,0,0,24822,20049.49,152.37956,0
10/20/2023,0,0,0,0,0,0,4310,6679,596.75,0,0,26114,20732.74,262.37956,0
10/21/2023,0,0,0,0,0,0,3510,5440,425.29,53.2,0,25600,20307.45,299.17956,0
10/22/2023,0,0,0,0,0,0,4308,6676,497.32,136.8,0,21027,19810.13,227.37956,0
10/23/2023,0,0,0,0,0,0,4302,6667,491.07,52,0,22334,19299.82,185.37956,0
10/24/2023,0,0,0,0,0,0,4304,6670,496.66,134.4,0,23443,21153.16,185.97956,0
10/25/2023,0,0,0,0,0,0,4311,6681,497.35,56.8,0,24594,20655.81,214.17956,0
10/26/2023,0,0,0,0,0,0,4308,6676,498.94,136.8,0,21638,20156.87,119.37956,0
10/27/2023,0,0,0,0,0,0,4303,6669,493.06,134.4,0,22671,21813.81,134.97956,0
10/28/2023,0,0,0,0,0,0,4307,6675,513.34,62,0,23559,21300.47,127.97956,0
10/29/2023,0,0,0,0,0,0,4313,6684,516.32,37.3,0,24799,20784.15,167.67956,0
10/30/2023,0,0,0,0,0,0,4312,6683,496.77,124.09848,0,25295,21577.38,103.58108,0
10/31/2023,0,0,0,0,0,0,4301,6665,503.2,121,0,26418,21091.97,78.08767,0
11/1/2023,0,0,0,0,0,0,4312,6683,493.81,129.6,0,25605,20598.16,38.48767,0
11/2/2023,0,0,0,0,0,0,4302,6667,497.6,0,0,23156,21300.56,166.48767,0
11/3/2023,0,0,0,0,0,0,4309,6678,506.08,134.4,0,23801,21994.48,162.08767,0
11/4/2023,0,0,0,0,0,0,4311,6681,504.55,34.4,0,25091,21489.93,127.68767,0
11/5/2023,0,0,0,0,0,0,4312,6683,510.37,127,0,26382,20979.56,0.68767,0
11/6/2023,0,0,0,0,0,0,4328,6707,605.49,0,0,27129,20374.07,0.68767,0
11/7/2023,0,0,0,0,0,0,4360,6757,615.4,0,0,27503,19758.67,143.68767,0
11/8/2023,0,0,0,0,0,0,4387,6799,622.67,0,0,28299,19136,233.68767,0
11/9/2023,0,0,0,0,0,0,4384,6794,628.31,0,0,25304,18507.69,353.68767,0
11/10/2023,0,0,0,0,0,0,4163,6452,570.78,27,0,26785,19066.91,416.68767,0
11/11/2023,0,0,0,0,0,0,4153,6436,487.74,134.4,0,25350,18579.17,352.28767,0
11/12/2023,0,0,0,0,0,0,4423,6855,537.81,41.5,0,25067,18041.36,372.78767,0
11/13/2023,0,0,0,0,0,0,4412,6838,528.85,136.8,0,26154,17512.51,275.98767,0
11/14/2023,0,0,0,0,0,0,4434,6872,528.06,128.8,0,26377,17884.45,204.18767,0
11/15/2023,0,0,0,0,0,0,4419,6848,517.1,134.4,0,23348,17367.35,144.78767,0
11/16/2023,0,0,0,0,0,0,4416,6844,524.99,80,0,22552,16842.36,151.78767,0
11/17/2023,0,0,0,0,0,0,4411,6836,526.85,129.6,0,23644,17635.51,89.18767,0
11/18/2023,0,0,0,0,0,0,4415,6842,529.83,66.2,0,24727,18305.68,129.98767,0
11/19/2023,0,0,0,0,0,0,4413,6839,531.78,132,0,25819,18873.9,58.98767,0
11/20/2023,0,0,0,0,0,0,4414,6841,526.78,74.4,0,26877,18347.12,29.58767,0
11/21/2023,0,0,0,0,0,0,4402,6822,530.57,85,0,25365,19136.55,4.58767,0
11/22/2023,0,0,0,0,0,0,4425,6858,569.61,57,0,25444,18566.94,0.58767,0
11/23/2023,0,0,0,0,0,0,4428,6862,639.09,0,0,26343,17927.85,100.58767,0
11/24/2023,0,0,0,0,0,0,4422,6853,625.27,0,0,22472,18602.58,183.58767,0
11/25/2023,0,0,0,0,0,0,4412,6838,637.69,0,0,22948,20164.89,198.58767,0
11/26/2023,0,0,0,0,0,0,4420,6850,535.89,124.2,0,23998,19629,132.38767,0
11/27/2023,0,0,0,0,0,0,4424,6856,528.7,62,0,25067,19100.3,150.38767,0
11/28/2023,0,0,0,0,0,0,4407,6830,533.84,132,0,25564,19746.46,73.38767,0
11/29/2023,0,0,0,0,0,0,4403,6824,525.5,109.39784,0,26551,19220.96,34.38767,0
11/30/2023,0,0,0,0,0,0,4419,6848,535.45,72.38856,0,23654,17285.64,0,0
12/1/2023,0,0,0,0,0,0,4422,6853,539.57,70,0,24775,20165.1,0,0
12/2/2023,0,0,0,0,0,0,4409,6833,633.85,10.4,0,25316,20511.25,9.6,0
12/3/2023,0,0,0,0,0,0,4421,6851,644.54,0,0,26350,19866.71,37.6,0
12/4/2023,0,0,0,0,0,0,4420,6850,648.73,0,0,26340,20297.98,82.6,0
12/5/2023,0,0,0,0,0,0,4411,6836,636.19,0,0,26191,20561.79,172.6,0
12/6/2023,0,0,0,0,0,0,4423,6855,593.17,47.2,0,26912,19968.62,155.4,0
12/7/2023,0,0,0,0,0,0,4402,6822,537.95,106.6,0,23384,20580.67,48.8,0
12/8/2023,0,0,0,0,0,0,4404,6825,535.32,117.3,0,24315,22695.35,41.5,0
12/9/2023,0,0,0,0,0,0,4406,6828,552.33,51.5,0,25244,22143.02,0,0
12/10/2023,0,0,0,0,0,0,4442,6884,548.2375106,48,0,25795,22894.78249,0,0
